commit,author,date,message,insertions,deletions,path,URLcommit
2fb481a31c1a056e9acd4f7e9a50baebdb9f1c0b,automatico <actions@users.noreply.github.com>,2021-04-17 05:21:54 +0000,Data-e-ora-aggiornamento-2021-04-17T05-21-54-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/2fb481a31c1a056e9acd4f7e9a50baebdb9f1c0b
cb45bc9a75a82eaea42a9629ea4b910f34c93654,automatico <actions@users.noreply.github.com>,2021-04-16 05:24:13 +0000,Data-e-ora-aggiornamento-2021-04-16T05-24-13-00-00,6,6,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/cb45bc9a75a82eaea42a9629ea4b910f34c93654
cb45bc9a75a82eaea42a9629ea4b910f34c93654,automatico <actions@users.noreply.github.com>,2021-04-16 05:24:13 +0000,Data-e-ora-aggiornamento-2021-04-16T05-24-13-00-00,3,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/cb45bc9a75a82eaea42a9629ea4b910f34c93654
8a236563992b77ab2abf098aeb2a71b8a77c7370,automatico <actions@users.noreply.github.com>,2021-04-15 05:23:11 +0000,Data-e-ora-aggiornamento-2021-04-15T05-23-11-00-00,1,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/8a236563992b77ab2abf098aeb2a71b8a77c7370
8a236563992b77ab2abf098aeb2a71b8a77c7370,automatico <actions@users.noreply.github.com>,2021-04-15 05:23:11 +0000,Data-e-ora-aggiornamento-2021-04-15T05-23-11-00-00,4,4,openregio_immobiliDestinati.csv,https://github.com/aborruso/firstaction/commit/8a236563992b77ab2abf098aeb2a71b8a77c7370
8a236563992b77ab2abf098aeb2a71b8a77c7370,automatico <actions@users.noreply.github.com>,2021-04-15 05:23:11 +0000,Data-e-ora-aggiornamento-2021-04-15T05-23-11-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/8a236563992b77ab2abf098aeb2a71b8a77c7370
8a236563992b77ab2abf098aeb2a71b8a77c7370,automatico <actions@users.noreply.github.com>,2021-04-15 05:23:11 +0000,Data-e-ora-aggiornamento-2021-04-15T05-23-11-00-00,2,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/8a236563992b77ab2abf098aeb2a71b8a77c7370
15720b05173a6bb70df3fc5ab74568f1b12af2db,automatico <actions@users.noreply.github.com>,2021-04-14 05:21:59 +0000,Data-e-ora-aggiornamento-2021-04-14T05-21-59-00-00,2,21,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/15720b05173a6bb70df3fc5ab74568f1b12af2db
15720b05173a6bb70df3fc5ab74568f1b12af2db,automatico <actions@users.noreply.github.com>,2021-04-14 05:21:59 +0000,Data-e-ora-aggiornamento-2021-04-14T05-21-59-00-00,7,9,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/15720b05173a6bb70df3fc5ab74568f1b12af2db
15720b05173a6bb70df3fc5ab74568f1b12af2db,automatico <actions@users.noreply.github.com>,2021-04-14 05:21:59 +0000,Data-e-ora-aggiornamento-2021-04-14T05-21-59-00-00,1,0,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/15720b05173a6bb70df3fc5ab74568f1b12af2db
6de83527288560d54119071b63ee2dad32b9b171,automatico <actions@users.noreply.github.com>,2021-04-13 05:21:43 +0000,Data-e-ora-aggiornamento-2021-04-13T05-21-43-00-00,0,3,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/6de83527288560d54119071b63ee2dad32b9b171
6de83527288560d54119071b63ee2dad32b9b171,automatico <actions@users.noreply.github.com>,2021-04-13 05:21:43 +0000,Data-e-ora-aggiornamento-2021-04-13T05-21-43-00-00,5,0,openregio_immobiliDestinati.csv,https://github.com/aborruso/firstaction/commit/6de83527288560d54119071b63ee2dad32b9b171
6de83527288560d54119071b63ee2dad32b9b171,automatico <actions@users.noreply.github.com>,2021-04-13 05:21:43 +0000,Data-e-ora-aggiornamento-2021-04-13T05-21-43-00-00,20,13,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/6de83527288560d54119071b63ee2dad32b9b171
6de83527288560d54119071b63ee2dad32b9b171,automatico <actions@users.noreply.github.com>,2021-04-13 05:21:43 +0000,Data-e-ora-aggiornamento-2021-04-13T05-21-43-00-00,2,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/6de83527288560d54119071b63ee2dad32b9b171
4e35064d72572e6869dbf2ee11025042af1ff887,automatico <actions@users.noreply.github.com>,2021-04-10 05:23:31 +0000,Data-e-ora-aggiornamento-2021-04-10T05-23-31-00-00,4,4,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/4e35064d72572e6869dbf2ee11025042af1ff887
4e35064d72572e6869dbf2ee11025042af1ff887,automatico <actions@users.noreply.github.com>,2021-04-10 05:23:31 +0000,Data-e-ora-aggiornamento-2021-04-10T05-23-31-00-00,32,54,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/4e35064d72572e6869dbf2ee11025042af1ff887
4e35064d72572e6869dbf2ee11025042af1ff887,automatico <actions@users.noreply.github.com>,2021-04-10 05:23:31 +0000,Data-e-ora-aggiornamento-2021-04-10T05-23-31-00-00,5,5,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/4e35064d72572e6869dbf2ee11025042af1ff887
17cbe0c1c850dc254f9265cd8c9c22533615d813,automatico <actions@users.noreply.github.com>,2021-04-09 05:24:19 +0000,Data-e-ora-aggiornamento-2021-04-09T05-24-19-00-00,1,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/17cbe0c1c850dc254f9265cd8c9c22533615d813
17cbe0c1c850dc254f9265cd8c9c22533615d813,automatico <actions@users.noreply.github.com>,2021-04-09 05:24:19 +0000,Data-e-ora-aggiornamento-2021-04-09T05-24-19-00-00,4,4,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/17cbe0c1c850dc254f9265cd8c9c22533615d813
1654227dc471312be12aab9e01b15bf9cc8b20c9,automatico <actions@users.noreply.github.com>,2021-04-08 05:25:21 +0000,Data-e-ora-aggiornamento-2021-04-08T05-25-21-00-00,11,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/1654227dc471312be12aab9e01b15bf9cc8b20c9
1654227dc471312be12aab9e01b15bf9cc8b20c9,automatico <actions@users.noreply.github.com>,2021-04-08 05:25:21 +0000,Data-e-ora-aggiornamento-2021-04-08T05-25-21-00-00,1,0,openregio_immobiliDestinati.csv,https://github.com/aborruso/firstaction/commit/1654227dc471312be12aab9e01b15bf9cc8b20c9
1654227dc471312be12aab9e01b15bf9cc8b20c9,automatico <actions@users.noreply.github.com>,2021-04-08 05:25:21 +0000,Data-e-ora-aggiornamento-2021-04-08T05-25-21-00-00,77,9,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/1654227dc471312be12aab9e01b15bf9cc8b20c9
1654227dc471312be12aab9e01b15bf9cc8b20c9,automatico <actions@users.noreply.github.com>,2021-04-08 05:25:21 +0000,Data-e-ora-aggiornamento-2021-04-08T05-25-21-00-00,4,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/1654227dc471312be12aab9e01b15bf9cc8b20c9
55ab55892030f0eef049f607dbad000e5b323064,automatico <actions@users.noreply.github.com>,2021-04-07 05:25:41 +0000,Data-e-ora-aggiornamento-2021-04-07T05-25-41-00-00,11,11,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/55ab55892030f0eef049f607dbad000e5b323064
55ab55892030f0eef049f607dbad000e5b323064,automatico <actions@users.noreply.github.com>,2021-04-07 05:25:41 +0000,Data-e-ora-aggiornamento-2021-04-07T05-25-41-00-00,9,13,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/55ab55892030f0eef049f607dbad000e5b323064
55ab55892030f0eef049f607dbad000e5b323064,automatico <actions@users.noreply.github.com>,2021-04-07 05:25:41 +0000,Data-e-ora-aggiornamento-2021-04-07T05-25-41-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/55ab55892030f0eef049f607dbad000e5b323064
a5d2e5309fee32f26e0a4785843348db59f58951,automatico <actions@users.noreply.github.com>,2021-04-03 05:24:49 +0000,Data-e-ora-aggiornamento-2021-04-03T05-24-49-00-00,1,2,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/a5d2e5309fee32f26e0a4785843348db59f58951
a5d2e5309fee32f26e0a4785843348db59f58951,automatico <actions@users.noreply.github.com>,2021-04-03 05:24:49 +0000,Data-e-ora-aggiornamento-2021-04-03T05-24-49-00-00,6,6,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/a5d2e5309fee32f26e0a4785843348db59f58951
a5d2e5309fee32f26e0a4785843348db59f58951,automatico <actions@users.noreply.github.com>,2021-04-03 05:24:49 +0000,Data-e-ora-aggiornamento-2021-04-03T05-24-49-00-00,5,5,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/a5d2e5309fee32f26e0a4785843348db59f58951
0f4154f514986a5c5318fb8eb088db64bc9fce6e,automatico <actions@users.noreply.github.com>,2021-04-02 05:30:19 +0000,Data-e-ora-aggiornamento-2021-04-02T05-30-19-00-00,6,7,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/0f4154f514986a5c5318fb8eb088db64bc9fce6e
0f4154f514986a5c5318fb8eb088db64bc9fce6e,automatico <actions@users.noreply.github.com>,2021-04-02 05:30:19 +0000,Data-e-ora-aggiornamento-2021-04-02T05-30-19-00-00,7,7,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/0f4154f514986a5c5318fb8eb088db64bc9fce6e
0f4154f514986a5c5318fb8eb088db64bc9fce6e,automatico <actions@users.noreply.github.com>,2021-04-02 05:30:19 +0000,Data-e-ora-aggiornamento-2021-04-02T05-30-19-00-00,2,2,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/0f4154f514986a5c5318fb8eb088db64bc9fce6e
056e3c41271771610785f565591619764020957b,automatico <actions@users.noreply.github.com>,2021-04-01 05:25:42 +0000,Data-e-ora-aggiornamento-2021-04-01T05-25-42-00-00,7,10,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/056e3c41271771610785f565591619764020957b
056e3c41271771610785f565591619764020957b,automatico <actions@users.noreply.github.com>,2021-04-01 05:25:42 +0000,Data-e-ora-aggiornamento-2021-04-01T05-25-42-00-00,6,6,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/056e3c41271771610785f565591619764020957b
056e3c41271771610785f565591619764020957b,automatico <actions@users.noreply.github.com>,2021-04-01 05:25:42 +0000,Data-e-ora-aggiornamento-2021-04-01T05-25-42-00-00,6,6,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/056e3c41271771610785f565591619764020957b
459e23659221327a71d661e1be809d128e074f17,automatico <actions@users.noreply.github.com>,2021-03-31 05:22:03 +0000,Data-e-ora-aggiornamento-2021-03-31T05-22-03-00-00,2,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/459e23659221327a71d661e1be809d128e074f17
459e23659221327a71d661e1be809d128e074f17,automatico <actions@users.noreply.github.com>,2021-03-31 05:22:03 +0000,Data-e-ora-aggiornamento-2021-03-31T05-22-03-00-00,1,0,openregio_immobiliDestinati.csv,https://github.com/aborruso/firstaction/commit/459e23659221327a71d661e1be809d128e074f17
459e23659221327a71d661e1be809d128e074f17,automatico <actions@users.noreply.github.com>,2021-03-31 05:22:03 +0000,Data-e-ora-aggiornamento-2021-03-31T05-22-03-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/459e23659221327a71d661e1be809d128e074f17
b70ae71042d6a71d0eb020637f0eedeac2f0e550,automatico <actions@users.noreply.github.com>,2021-03-30 05:25:20 +0000,Data-e-ora-aggiornamento-2021-03-30T05-25-20-00-00,19,3,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/b70ae71042d6a71d0eb020637f0eedeac2f0e550
b70ae71042d6a71d0eb020637f0eedeac2f0e550,automatico <actions@users.noreply.github.com>,2021-03-30 05:25:20 +0000,Data-e-ora-aggiornamento-2021-03-30T05-25-20-00-00,1,1,openregio_immobiliDestinati.csv,https://github.com/aborruso/firstaction/commit/b70ae71042d6a71d0eb020637f0eedeac2f0e550
b70ae71042d6a71d0eb020637f0eedeac2f0e550,automatico <actions@users.noreply.github.com>,2021-03-30 05:25:20 +0000,Data-e-ora-aggiornamento-2021-03-30T05-25-20-00-00,231,10,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/b70ae71042d6a71d0eb020637f0eedeac2f0e550
b70ae71042d6a71d0eb020637f0eedeac2f0e550,automatico <actions@users.noreply.github.com>,2021-03-30 05:25:20 +0000,Data-e-ora-aggiornamento-2021-03-30T05-25-20-00-00,13,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/b70ae71042d6a71d0eb020637f0eedeac2f0e550
0949065205313111e1ce5ce175f7aeff05b2d81e,automatico <actions@users.noreply.github.com>,2021-03-27 05:24:59 +0000,Data-e-ora-aggiornamento-2021-03-27T05-24-59-00-00,5,5,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/0949065205313111e1ce5ce175f7aeff05b2d81e
0949065205313111e1ce5ce175f7aeff05b2d81e,automatico <actions@users.noreply.github.com>,2021-03-27 05:24:59 +0000,Data-e-ora-aggiornamento-2021-03-27T05-24-59-00-00,11,11,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/0949065205313111e1ce5ce175f7aeff05b2d81e
0949065205313111e1ce5ce175f7aeff05b2d81e,automatico <actions@users.noreply.github.com>,2021-03-27 05:24:59 +0000,Data-e-ora-aggiornamento-2021-03-27T05-24-59-00-00,2,2,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/0949065205313111e1ce5ce175f7aeff05b2d81e
2aa0aa568ecaaedbd4b992675dbdfe3f8c027fa7,automatico <actions@users.noreply.github.com>,2021-03-26 05:56:44 +0000,Data-e-ora-aggiornamento-2021-03-26T05-56-44-00-00,3,0,openregio_aziendeDestinate.csv,https://github.com/aborruso/firstaction/commit/2aa0aa568ecaaedbd4b992675dbdfe3f8c027fa7
2aa0aa568ecaaedbd4b992675dbdfe3f8c027fa7,automatico <actions@users.noreply.github.com>,2021-03-26 05:56:44 +0000,Data-e-ora-aggiornamento-2021-03-26T05-56-44-00-00,11,6,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/2aa0aa568ecaaedbd4b992675dbdfe3f8c027fa7
2aa0aa568ecaaedbd4b992675dbdfe3f8c027fa7,automatico <actions@users.noreply.github.com>,2021-03-26 05:56:44 +0000,Data-e-ora-aggiornamento-2021-03-26T05-56-44-00-00,416,4,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/2aa0aa568ecaaedbd4b992675dbdfe3f8c027fa7
2aa0aa568ecaaedbd4b992675dbdfe3f8c027fa7,automatico <actions@users.noreply.github.com>,2021-03-26 05:56:44 +0000,Data-e-ora-aggiornamento-2021-03-26T05-56-44-00-00,16,4,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/2aa0aa568ecaaedbd4b992675dbdfe3f8c027fa7
876b85ca3f621c2b055da6d330812e6adfaf35de,automatico <actions@users.noreply.github.com>,2021-03-25 05:31:24 +0000,Data-e-ora-aggiornamento-2021-03-25T05-31-24-00-00,14,24,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/876b85ca3f621c2b055da6d330812e6adfaf35de
876b85ca3f621c2b055da6d330812e6adfaf35de,automatico <actions@users.noreply.github.com>,2021-03-25 05:31:24 +0000,Data-e-ora-aggiornamento-2021-03-25T05-31-24-00-00,89,113,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/876b85ca3f621c2b055da6d330812e6adfaf35de
876b85ca3f621c2b055da6d330812e6adfaf35de,automatico <actions@users.noreply.github.com>,2021-03-25 05:31:24 +0000,Data-e-ora-aggiornamento-2021-03-25T05-31-24-00-00,3,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/876b85ca3f621c2b055da6d330812e6adfaf35de
6a83419a3dcc70ee0e64034b513d22b01c97ae75,automatico <actions@users.noreply.github.com>,2021-03-24 05:31:58 +0000,Data-e-ora-aggiornamento-2021-03-24T05-31-58-00-00,2,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/6a83419a3dcc70ee0e64034b513d22b01c97ae75
86d38028615409827d94cb29355a33b62801cedd,automatico <actions@users.noreply.github.com>,2021-03-23 05:19:04 +0000,Data-e-ora-aggiornamento-2021-03-23T05-19-04-00-00,1,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/86d38028615409827d94cb29355a33b62801cedd
86d38028615409827d94cb29355a33b62801cedd,automatico <actions@users.noreply.github.com>,2021-03-23 05:19:04 +0000,Data-e-ora-aggiornamento-2021-03-23T05-19-04-00-00,7,7,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/86d38028615409827d94cb29355a33b62801cedd
b8ddceabbcdcc6091c1b215cb6d3fb9901c87474,automatico <actions@users.noreply.github.com>,2021-03-21 05:18:27 +0000,Data-e-ora-aggiornamento-2021-03-21T05-18-27-00-00,6,4,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/b8ddceabbcdcc6091c1b215cb6d3fb9901c87474
b8ddceabbcdcc6091c1b215cb6d3fb9901c87474,automatico <actions@users.noreply.github.com>,2021-03-21 05:18:27 +0000,Data-e-ora-aggiornamento-2021-03-21T05-18-27-00-00,24,1,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/b8ddceabbcdcc6091c1b215cb6d3fb9901c87474
b8ddceabbcdcc6091c1b215cb6d3fb9901c87474,automatico <actions@users.noreply.github.com>,2021-03-21 05:18:27 +0000,Data-e-ora-aggiornamento-2021-03-21T05-18-27-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/b8ddceabbcdcc6091c1b215cb6d3fb9901c87474
7178595cd9f945347f5ce9cf5f99c2fd86a4ae24,automatico <actions@users.noreply.github.com>,2021-03-20 05:17:50 +0000,Data-e-ora-aggiornamento-2021-03-20T05-17-50-00-00,1,0,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/7178595cd9f945347f5ce9cf5f99c2fd86a4ae24
7178595cd9f945347f5ce9cf5f99c2fd86a4ae24,automatico <actions@users.noreply.github.com>,2021-03-20 05:17:50 +0000,Data-e-ora-aggiornamento-2021-03-20T05-17-50-00-00,4,3,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/7178595cd9f945347f5ce9cf5f99c2fd86a4ae24
7178595cd9f945347f5ce9cf5f99c2fd86a4ae24,automatico <actions@users.noreply.github.com>,2021-03-20 05:17:50 +0000,Data-e-ora-aggiornamento-2021-03-20T05-17-50-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/7178595cd9f945347f5ce9cf5f99c2fd86a4ae24
9f27406bda26977ede5984173a3c5911365cebb6,automatico <actions@users.noreply.github.com>,2021-03-19 05:17:30 +0000,Data-e-ora-aggiornamento-2021-03-19T05-17-30-00-00,4,2,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/9f27406bda26977ede5984173a3c5911365cebb6
9f27406bda26977ede5984173a3c5911365cebb6,automatico <actions@users.noreply.github.com>,2021-03-19 05:17:30 +0000,Data-e-ora-aggiornamento-2021-03-19T05-17-30-00-00,5,8,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/9f27406bda26977ede5984173a3c5911365cebb6
9f27406bda26977ede5984173a3c5911365cebb6,automatico <actions@users.noreply.github.com>,2021-03-19 05:17:30 +0000,Data-e-ora-aggiornamento-2021-03-19T05-17-30-00-00,3,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/9f27406bda26977ede5984173a3c5911365cebb6
77d2aed299cecd7db9aad8e08bd4a22abaf7a5e1,automatico <actions@users.noreply.github.com>,2021-03-18 05:16:55 +0000,Data-e-ora-aggiornamento-2021-03-18T05-16-55-00-00,0,2,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/77d2aed299cecd7db9aad8e08bd4a22abaf7a5e1
77d2aed299cecd7db9aad8e08bd4a22abaf7a5e1,automatico <actions@users.noreply.github.com>,2021-03-18 05:16:55 +0000,Data-e-ora-aggiornamento-2021-03-18T05-16-55-00-00,2,2,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/77d2aed299cecd7db9aad8e08bd4a22abaf7a5e1
71d7ee1523999663d560610fd52fa54995503fcb,automatico <actions@users.noreply.github.com>,2021-03-17 05:16:40 +0000,Data-e-ora-aggiornamento-2021-03-17T05-16-40-00-00,6,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/71d7ee1523999663d560610fd52fa54995503fcb
71d7ee1523999663d560610fd52fa54995503fcb,automatico <actions@users.noreply.github.com>,2021-03-17 05:16:40 +0000,Data-e-ora-aggiornamento-2021-03-17T05-16-40-00-00,6,31,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/71d7ee1523999663d560610fd52fa54995503fcb
0280a660a434f194c5dffffa891bc21c27e607cd,automatico <actions@users.noreply.github.com>,2021-03-16 05:15:57 +0000,Data-e-ora-aggiornamento-2021-03-16T05-15-57-00-00,3,3,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/0280a660a434f194c5dffffa891bc21c27e607cd
0280a660a434f194c5dffffa891bc21c27e607cd,automatico <actions@users.noreply.github.com>,2021-03-16 05:15:57 +0000,Data-e-ora-aggiornamento-2021-03-16T05-15-57-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/0280a660a434f194c5dffffa891bc21c27e607cd
1f7ef5e8df40e72b25b718dcb4b544b2a65a0b6b,automatico <actions@users.noreply.github.com>,2021-03-15 05:15:51 +0000,Data-e-ora-aggiornamento-2021-03-15T05-15-51-00-00,3,1,openregio_immobiliDestinati.csv,https://github.com/aborruso/firstaction/commit/1f7ef5e8df40e72b25b718dcb4b544b2a65a0b6b
1f7ef5e8df40e72b25b718dcb4b544b2a65a0b6b,automatico <actions@users.noreply.github.com>,2021-03-15 05:15:51 +0000,Data-e-ora-aggiornamento-2021-03-15T05-15-51-00-00,6,2,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/1f7ef5e8df40e72b25b718dcb4b544b2a65a0b6b
551a423ed366d6f7486873ee151e13de9113b15f,automatico <actions@users.noreply.github.com>,2021-03-14 05:16:25 +0000,Data-e-ora-aggiornamento-2021-03-14T05-16-25-00-00,0,1,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/551a423ed366d6f7486873ee151e13de9113b15f
551a423ed366d6f7486873ee151e13de9113b15f,automatico <actions@users.noreply.github.com>,2021-03-14 05:16:25 +0000,Data-e-ora-aggiornamento-2021-03-14T05-16-25-00-00,1,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/551a423ed366d6f7486873ee151e13de9113b15f
ab6eaa89cac4218ec8bad5424c9d8ab354fa1865,automatico <actions@users.noreply.github.com>,2021-03-13 05:16:11 +0000,Data-e-ora-aggiornamento-2021-03-13T05-16-11-00-00,4,6,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/ab6eaa89cac4218ec8bad5424c9d8ab354fa1865
ab6eaa89cac4218ec8bad5424c9d8ab354fa1865,automatico <actions@users.noreply.github.com>,2021-03-13 05:16:11 +0000,Data-e-ora-aggiornamento-2021-03-13T05-16-11-00-00,0,3,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/ab6eaa89cac4218ec8bad5424c9d8ab354fa1865
ab6eaa89cac4218ec8bad5424c9d8ab354fa1865,automatico <actions@users.noreply.github.com>,2021-03-13 05:16:11 +0000,Data-e-ora-aggiornamento-2021-03-13T05-16-11-00-00,2,2,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/ab6eaa89cac4218ec8bad5424c9d8ab354fa1865
d75ff0ccdae254e0825b743bf17e584c14526143,automatico <actions@users.noreply.github.com>,2021-03-12 05:17:53 +0000,Data-e-ora-aggiornamento-2021-03-12T05-17-53-00-00,13,0,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/d75ff0ccdae254e0825b743bf17e584c14526143
d75ff0ccdae254e0825b743bf17e584c14526143,automatico <actions@users.noreply.github.com>,2021-03-12 05:17:53 +0000,Data-e-ora-aggiornamento-2021-03-12T05-17-53-00-00,94,7,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/d75ff0ccdae254e0825b743bf17e584c14526143
d75ff0ccdae254e0825b743bf17e584c14526143,automatico <actions@users.noreply.github.com>,2021-03-12 05:17:53 +0000,Data-e-ora-aggiornamento-2021-03-12T05-17-53-00-00,1,0,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/d75ff0ccdae254e0825b743bf17e584c14526143
ce246486d6d5c82cd1c9238b8b83fc59701d519b,automatico <actions@users.noreply.github.com>,2021-03-11 05:16:19 +0000,Data-e-ora-aggiornamento-2021-03-11T05-16-19-00-00,1,12,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/ce246486d6d5c82cd1c9238b8b83fc59701d519b
ce246486d6d5c82cd1c9238b8b83fc59701d519b,automatico <actions@users.noreply.github.com>,2021-03-11 05:16:19 +0000,Data-e-ora-aggiornamento-2021-03-11T05-16-19-00-00,15,102,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/ce246486d6d5c82cd1c9238b8b83fc59701d519b
ce246486d6d5c82cd1c9238b8b83fc59701d519b,automatico <actions@users.noreply.github.com>,2021-03-11 05:16:19 +0000,Data-e-ora-aggiornamento-2021-03-11T05-16-19-00-00,0,1,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/ce246486d6d5c82cd1c9238b8b83fc59701d519b
b7cba811078b86cde9e903d6f083049ee85fbc89,automatico <actions@users.noreply.github.com>,2021-03-10 05:16:18 +0000,Data-e-ora-aggiornamento-2021-03-10T05-16-18-00-00,3,3,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/b7cba811078b86cde9e903d6f083049ee85fbc89
b7cba811078b86cde9e903d6f083049ee85fbc89,automatico <actions@users.noreply.github.com>,2021-03-10 05:16:18 +0000,Data-e-ora-aggiornamento-2021-03-10T05-16-18-00-00,19,23,openregio_immobiliGestione.csv,https://github.com/aborruso/firstaction/commit/b7cba811078b86cde9e903d6f083049ee85fbc89
b7cba811078b86cde9e903d6f083049ee85fbc89,automatico <actions@users.noreply.github.com>,2021-03-10 05:16:18 +0000,Data-e-ora-aggiornamento-2021-03-10T05-16-18-00-00,3,3,openregio_procedureGestione.csv,https://github.com/aborruso/firstaction/commit/b7cba811078b86cde9e903d6f083049ee85fbc89
009a497f057198f95d1579d9d0383d5b37f1dca4,automatico <actions@users.noreply.github.com>,2021-03-09 05:15:55 +0000,Data-e-ora-aggiornamento-2021-03-09T05-15-55-00-00,3,0,openregio_aziendeDestinate.csv,https://github.com/aborruso/firstaction/commit/009a497f057198f95d1579d9d0383d5b37f1dca4
009a497f057198f95d1579d9d0383d5b37f1dca4,automatico <actions@users.noreply.github.com>,2021-03-09 05:15:55 +0000,Data-e-ora-aggiornamento-2021-03-09T05-15-55-00-00,0,5,openregio_aziendeGestione.csv,https://github.com/aborruso/firstaction/commit/009a497f057198f95d1579d9d0383d5b37f1dca4
